id,nset1,nset2,nset3,nset4,nset5,nset6,nset7,nset8,nset9,nset10,nset11,nset12,mset1,mset2,mset3,mset4,mset5,mset6,mset7,mset8,mset9,mset10,mset11,mset12,TotAmt,TotTrans
13206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26747.3,14
13229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,485624.26,10
13277,0,0.511811024,0.062992126,0.023622047,0.062992126,0.173228346,0,0.133858268,0.007874016,0,0,0.023622047,0,0.489276137,0.049597855,0.017426274,0.117962467,0.201072386,0,0.032171582,0.024128688,0,0,0.068364612,2748658.78,127
13283,0,0.058536585,0,0.112195122,0,0,0,0,0.009756098,0.819512195,0,0,0,0.053159479,0,0.285857571,0,0,0,0,0.013039118,0.647943832,0,0,2143611.3,205
13298,0,0.166666667,0,0,0,0,0.166666667,0,0,0.5,0,0.166666667,0,0.073999952,0,0,0,0,0.75000005,0,0,0.07700003,0,0.098999967,99530.74,6
13302,0.210526316,0.105263158,0,0,0,0.684210526,0,0,0,0,0,0,0.192000003,0.013999996,0,0,0,0.794000001,0,0,0,0,0,0,591408.74,19
13326,0,0.3125,0,0.375,0.0625,0.125,0,0.125,0,0,0,0,0,0.371851846,0,0.004444467,0.262222224,0.265185182,0,0.096296281,0,0,0,0,163927.41,16
13328,0,0,0,0.631578947,0,0,0.368421053,0,0,0,0,0,0,0,0,0.869999708,0,0,0.130000292,0,0,0,0,0,13712.2,19
13335,0,0.027027027,0,0,0,0,0,0,0,0.972972973,0,0,0,0.387999983,0,0,0,0,0,0,0,0.612000017,0,0,141980.47,37
13365,0.125,0,0,0,0.5,0,0.125,0.25,0,0,0,0,0.409000109,0,0,0,0.498000008,0,0.078999937,0.013999947,0,0,0,0,62835.24,8
13378,0,0.217391304,0.47826087,0.043478261,0.043478261,0,0.043478261,0,0.043478261,0.130434783,0,0,0,0.256776044,0.610556349,0.032810279,0.017118399,0,0,0,0.059914397,0.022824532,0,0,346318.6,23
13383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15375.72,12
13420,0,0,0.272727273,0,0,0,0,0.090909091,0.090909091,0,0,0.545454545,0,0,0.013065327,0,0,0,0,0.001005025,0,0,0,0.985929648,102250091.8,11
13430,0,0,0,0.333333333,0,0,0,0,0.166666667,0.5,0,0,0,0,0,0.001233037,0,0,0,0,0.101109751,0.897657212,0,0,293616.39,6
13432,0.066666667,0.4,0,0.2,0.233333333,0,0,0,0,0.066666667,0.033333333,0,0.075853354,0.207332488,0,0.207332488,0.270543618,0,0,0,0,0.025284447,0.213653605,0,864263.3,30
13437,0,0.024390244,0.12195122,0.512195122,0,0.073170732,0,0.243902439,0,0,0.024390244,0,0,0.082177168,0.117395945,0.292422629,0,0.04055496,0,0.268943434,0,0,0.198505864,0,663425.64,41
13438,0,0,0,0.666666667,0,0,0,0,0,0.333333333,0,0,0,0,0,0.828978617,0,0,0,0,0,0.171021383,0,0,649333.48,33
13439,0,0.71,0.07,0.12,0.01,0.07,0,0.02,0,0,0,0,0,0.739837395,0.06097561,0.016260164,0.005081302,0.174796749,0,0.00304878,0,0,0,0,2846847.11,100
13463,0,0,0,0.285714286,0,0,0,0.285714286,0,0,0.285714286,0.142857143,0,0,0,0.001998013,0,0,0,0.003996002,0,0,0.979020959,0.014985026,423801.07,7
13465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109233.62,9
13477,0,0.222222222,0.111111111,0.518518519,0,0,0.037037037,0.074074074,0,0,0.037037037,0,0,0.064293919,0.053960964,0.115958672,0,0,0.026406432,0.029850742,0,0,0.709529271,0,826034.73,27
13485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15300407.24,9
13498,0,0,0,0.25,0,0.125,0,0.375,0,0,0,0.25,0,0,0,0.100000019,0,0.073913029,0,0.442029015,0,0,0,0.384057937,106468.78,8
13529,0,0.4,0.1,0,0.45,0,0.05,0,0,0,0,0,0,0.265000013,0.154999998,0,0.510999998,0,0.068999991,0,0,0,0,0,310533.23,20
13535,0,0,0,0.653846154,0,0,0.076923077,0,0,0.269230769,0,0,0,0,0,0.977022979,0,0,0,0,0,0.022977021,0,0,985713.09,26
13557,0,0.545454545,0,0,0,0,0,0,0,0,0.454545455,0,0,0.248000009,0,0,0,0,0,0,0,0,0.751999991,0,359210.43,11
13560,0.257575758,0.348484848,0,0.348484848,0.015151515,0.015151515,0,0.015151515,0,0,0,0,0.804804807,0.066066066,0,0.118618618,0.006006006,0.003003003,0,0.0015015,0,0,0,0,4139253,66
13565,0,0.387755102,0.217687075,0,0.081632653,0.278911565,0.034013605,0,0,0,0,0,0,0.439051917,0.200902935,0,0.040632055,0.296839729,0.022573364,0,0,0,0,0,3561434.19,147
13589,0,0.028571429,0.057142857,0.057142857,0.371428571,0,0.142857143,0.028571429,0,0.314285714,0,0,0,0.035978836,0.06455026,0.190476187,0.38412699,0,0.132275137,0.010582006,0,0.182010584,0,0,854751.94,35
13593,0,0,0,0,0.823529412,0.117647059,0.058823529,0,0,0,0,0,0,0,0,0,0.487544496,0.08896798,0.423487524,0,0,0,0,0,187864.33,17
13599,0,0.130434783,0,0.260869565,0.304347826,0,0.130434783,0.043478261,0,0.130434783,0,0,0,0.071928087,0,0.00499502,0.358641353,0,0.495504472,0.027972021,0,0.040959047,0,0,309744.51,23
13608,0,0.484848485,0.303030303,0.151515152,0.03030303,0,0,0.03030303,0,0,0,0,0,0.569667075,0.106041924,0.314426633,0.008631322,0,0,0.001233046,0,0,0,0,1269384.93,33
13615,0,0.571428571,0,0,0.285714286,0.142857143,0,0,0,0,0,0,0,0.539999989,0,0,0.347000006,0.113000006,0,0,0,0,0,0,121801.41,7
13628,0,0.714285714,0,0,0.095238095,0.047619048,0.047619048,0.047619048,0,0,0.047619048,0,0,0.933066926,0,0,0.004995012,0.013986011,0.000999009,0.040959039,0,0,0.005994005,0,643367.88,21
13651,0,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0,0,0,0,0,0,0.106000071,0.274999974,0,0,0.431999973,0.186999982,0,0,0,0,0,67266.37,7
13655,0.1875,0,0,0.1875,0,0.0625,0.1875,0,0,0.375,0,0,0.021978025,0,0,0.000998998,0,0.034965033,0.029970026,0,0,0.912087919,0,0,551582.78,16
13673,0,0.915254237,0,0,0,0.06779661,0,0,0,0,0,0.016949153,0,0.910000002,0,0,0,0.055999993,0,0,0,0,0,0.034000005,586806.68,59
13680,0.01953125,0.25,0.07421875,0.30078125,0.1171875,0.05078125,0.01171875,0.00390625,0.04296875,0.08984375,0,0.0390625,0.005875441,0.155111633,0.284371328,0.278495888,0.12573443,0.024676851,0.01880141,0.001175088,0.034077556,0.050528789,0,0.021151587,8701178.97,256
13697,0,0.965909091,0,0,0,0.034090909,0,0,0,0,0,0,0,0.984631145,0,0,0,0.015368855,0,0,0,0,0,0,2029875.39,88
13726,0,0.524822695,0.134751773,0.226950355,0.014184397,0,0,0.007092199,0,0.063829787,0,0.028368794,0,0.347826087,0.145380433,0.19701087,0.020380434,0,0,0.005434784,0,0.256793477,0,0.027173914,1948360.82,141
13730,0.027777778,0.25,0.055555556,0,0,0.027777778,0,0.166666667,0.138888889,0.305555556,0,0.027777778,0.006756758,0.46171171,0.051801799,0,0,0.009009011,0,0.054054052,0.119369368,0.286036037,0,0.011261264,1466513.92,36
13738,0,0,0.428571429,0,0,0,0.142857143,0.428571429,0,0,0,0,0,0,0.468559849,0,0,0,0.145030381,0.386409771,0,0,0,0,73185.08,7
13782,0,0.060606061,0.121212121,0.636363636,0,0,0.03030303,0.151515152,0,0,0,0,0,0.35135135,0.50450451,0.024024029,0,0,0.054054049,0.066066063,0,0,0,0,597253.69,33
13806,0,0.111111111,0.055555556,0.388888889,0.111111111,0.222222222,0.055555556,0.055555556,0,0,0,0,0,0.010683766,0.094017099,0.520299136,0.105769236,0.216880332,0.010683766,0.041666667,0,0,0,0,425338.8,18
13814,0,0.117647059,0,0.352941176,0,0.058823529,0,0,0,0.470588235,0,0,0,0.042507961,0,0.722635499,0,0.07013816,0,0,0,0.16471838,0,0,422218.09,17
13819,0,0.648648649,0.148648649,0,0.067567568,0.040540541,0.027027027,0.040540541,0,0,0.027027027,0,0,0.333749997,0.10375,0,0.053749999,0.036249999,0.050000001,0.030000002,0,0,0.392500002,0,1327872.58,74
13835,0,0.25,0,0.1875,0.5625,0,0,0,0,0,0,0,0,0.289046664,0,0.297160238,0.413793098,0,0,0,0,0,0,0,408657.13,16
13858,0,0.125,0,0,0.25,0,0.625,0,0,0,0,0,0,0.156843145,0,0,0.21478523,0,0.628371625,0,0,0,0,0,195376.47,8
13868,0,0,0,0.4,0.025,0,0,0,0,0.575,0,0,0,0,0,0.628999996,0.013000005,0,0,0,0,0.357999998,0,0,702861.26,40
13909,0,0.382978723,0.021276596,0.425531915,0.085106383,0.042553191,0,0,0.021276596,0.021276596,0,0,0,0.304347824,0.009881419,0.494071151,0.096837946,0.033596834,0,0,0.019762849,0.041501976,0,0,1003107.91,47
13913,0,0.018867925,0.094339623,0.528301887,0.188679245,0.018867925,0,0.113207547,0,0,0,0.037735849,0,0.017897094,0.108501118,0.781879189,0.016778526,0.006711407,0,0.021252798,0,0,0,0.046979867,1317130.58,53
13916,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0.118881122,0.881118878,0,0,304971.55,60
13932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11570.64,11
13938,0,0.309090909,0.109090909,0.272727273,0.054545455,0,0,0,0.054545455,0.2,0,0,0,0.521920666,0.123173274,0.032359079,0.25574113,0,0,0,0.040709814,0.026096037,0,0,1365698.94,55
13967,0.028169014,0.183098592,0.366197183,0.169014085,0,0.070422535,0,0.098591549,0,0,0,0.084507042,0.038701624,0.066167293,0.664169784,0.157303372,0,0.028714107,0,0.001248438,0,0,0,0.043695383,1324206.96,71
13968,0,0.470588235,0,0.470588235,0.058823529,0,0,0,0,0,0,0,0,0.814775172,0,0.147751605,0.037473223,0,0,0,0,0,0,0,419397.61,17
13974,0,0.25,0.111111111,0.027777778,0.194444444,0.083333333,0,0.055555556,0,0.277777778,0,0,0,0.244004169,0.118873837,0.02294056,0.213764332,0.029197072,0,0.028154326,0,0.343065703,0,0,538251.91,36
13976,0,0,0,0.307692308,0,0.230769231,0.307692308,0.076923077,0,0,0,0.076923077,0,0,0,0.003999983,0,0.431,0.163000021,0.058000005,0,0,0,0.343999992,174518.26,13
13994,0,0.892857143,0,0.107142857,0,0,0,0,0,0,0,0,0,0.538043484,0,0.461956516,0,0,0,0,0,0,0,0,426613.79,28
13998,0,0.803278689,0.016393443,0.163934426,0,0,0.016393443,0,0,0,0,0,0,0.934738956,0.008032128,0.040160642,0,0,0.017068274,0,0,0,0,0,3600288.57,61
13999,0,0.2,0,0.7,0.1,0,0,0,0,0,0,0,0,0.472440946,0,0.393700817,0.133858237,0,0,0,0,0,0,0,117010.73,10
14008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28005.3,6
14009,0,0,0,0.705882353,0,0,0,0.117647059,0,0,0.176470588,0,0,0,0,0.003229277,0,0,0,0.040904194,0,0,0.955866529,0,1046902.92,17
14027,0,0.222222222,0.444444444,0,0.177777778,0.022222222,0.133333333,0,0,0,0,0,0,0.112676056,0.506036222,0,0.22635814,0.03923542,0.115694162,0,0,0,0,0,503444.85,45
14047,0,0.222222222,0,0,0.333333333,0,0.222222222,0.222222222,0,0,0,0,0,0.029000005,0,0,0.110000005,0,0.830999996,0.029999994,0,0,0,0,570416.79,9
14048,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0.860000003,0.139999997,0,0,0,0,0,0,0,193053.79,8
14059,0.215686275,0.098039216,0.588235294,0.058823529,0,0.039215686,0,0,0,0,0,0,0.447686117,0.101609661,0.42555332,0.008048289,0,0.017102613,0,0,0,0,0,0,1114881.68,51
14062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1543.95,6
14073,0,0.109375,0.171875,0.234375,0,0.09375,0.046875,0.09375,0,0.1875,0,0.0625,0,0.131868131,0.225774227,0.315684316,0,0.0999001,0.12287712,0.040959043,0,0.023976028,0,0.038961036,1230681.35,64
14082,0,0,0,0.954545455,0,0,0,0,0,0,0.045454545,0,0,0,0,0.476814515,0,0,0,0,0,0,0.523185485,0,1126976.87,22
14094,0,0,0,0.965517241,0,0,0,0,0,0,0.034482759,0,0,0,0,0.018498357,0,0,0,0,0,0,0.981501643,0,453014.82,29
14105,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.046,0,0,0,0,0.954,0,1035200.43,6
14108,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0.403,0,0.597,123950,10
14112,0,0,0.027777778,0.472222222,0.027777778,0,0,0,0,0.472222222,0,0,0,0,0.024999995,0.17500001,0.496000007,0,0,0,0,0.303999989,0,0,447284.49,36
14121,0,0.102564103,0.102564103,0.102564103,0.461538462,0.051282051,0.102564103,0.025641026,0.051282051,0,0,0,0,0.008185531,0.00136425,0.039563432,0.574352002,0.053205993,0.311050482,0.002728501,0.00954981,0,0,0,350727.41,39
14163,0,0.35,0.2,0.25,0.1,0.05,0,0,0,0.05,0,0,0,0.250999998,0.264999999,0.336000003,0.087,0.014000001,0,0,0,0.046999999,0,0,1463243.44,20
14171,0,0,0,0.777777778,0,0,0,0,0.222222222,0,0,0,0,0,0,0.157894618,0,0,0,0,0.842105382,0,0,0,8847.99,9
14180,0,0,0,0,0.114285714,0.028571429,0.085714286,0.028571429,0,0.685714286,0.057142857,0,0,0,0,0,0.205952379,0.04761905,0.048809523,0.070238097,0,0.157142856,0.470238095,0,1149769.48,35
14184,0,0.111111111,0,0.888888889,0,0,0,0,0,0,0,0,0,0.481000787,0,0.518999213,0,0,0,0,0,0,0,0,3113.55,9
14210,0,0,0,0.23255814,0,0,0,0,0,0.76744186,0,0,0,0,0,0.748000001,0,0,0,0,0,0.251999999,0,0,731512.94,43
14211,0.090909091,0.045454545,0.090909091,0.045454545,0.454545455,0.136363636,0,0.090909091,0,0,0,0.045454545,0.158238165,0.001631326,0.003262653,0.003262653,0.396411086,0.145187597,0,0.001631326,0,0,0,0.290375194,466626.43,22
14212,0,0.0625,0.3125,0.4375,0,0,0.0625,0.0625,0,0,0.0625,0,0,0.00331675,0.049751243,0.102819236,0,0,0.018242123,0.001658375,0,0,0.824212273,0,3746329.92,16
14230,0,0.1,0,0,0,0,0,0,0.9,0,0,0,0,0.064935054,0,0,0,0,0,0,0.935064946,0,0,0,249367.16,10
14236,0,0.181818182,0.454545455,0,0.090909091,0,0,0.272727273,0,0,0,0,0,0.25862071,0.609195393,0,0.054597697,0,0,0.077586201,0,0,0,0,242691.74,11
14244,0,0.590909091,0.318181818,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0.191000001,0.347999994,0,0,0,0,0.027,0,0,0.434000005,0,638630.73,22
14272,0.090909091,0.090909091,0,0,0.454545455,0,0.272727273,0.090909091,0,0,0,0,0.214857149,0.063999985,0,0,0.300571438,0,0.33257143,0.087999997,0,0,0,0,275153.19,11
14274,0.021978022,0.373626374,0.164835165,0.252747253,0,0.032967033,0.021978022,0.010989011,0,0.098901099,0.010989011,0.010989011,0.015217392,0.201086958,0.172826088,0.171739131,0,0.018478262,0.010869564,0.013043478,0,0.067391303,0.318478259,0.010869564,2157150.89,91
14287,0,0.55,0.2,0,0.05,0.1,0.1,0,0,0,0,0,0,0.486000001,0.296999984,0,0.054,0.052000005,0.11100001,0,0,0,0,0,298775.74,20
14288,0,0.326923077,0.288461538,0.307692308,0.019230769,0.019230769,0.038461538,0,0,0,0,0,0,0.303212854,0.408634538,0.179718879,0.01204819,0.00702811,0.089357429,0,0,0,0,0,1470944.63,52
14322,0,0.474576271,0,0.033898305,0.355932203,0.033898305,0.06779661,0.033898305,0,0,0,0,0,0.750982957,0,0,0.195281785,0.017038009,0.03538663,0.00131062,0,0,0,0,1265531.09,59
14338,0,0,0,0.153846154,0,0,0,0,0,0.846153846,0,0,0,0,0,0.518000005,0,0,0,0,0,0.481999995,0,0,199579.11,13
14341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,287048.95,42
14347,0,0.076923077,0.038461538,0.846153846,0,0,0,0,0.038461538,0,0,0,0,0.072072069,0.025025027,0.902902903,0,0,0,0,0,0,0,0,727905.7,26
14357,0,0.306122449,0.336734694,0.051020408,0.265306122,0.030612245,0,0.010204082,0,0,0,0,0,0.470085471,0.358974357,0.012820514,0.104700855,0.05128205,0,0.002136752,0,0,0,0,3098413.18,98
14358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134310,7
14363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138195,22
14364,0,0,0.076923077,0.230769231,0,0,0,0,0,0.692307692,0,0,0,0,0.028000007,0.741999989,0,0,0,0,0,0.230000004,0,0,267127.43,13
14375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4705.66,11
14376,0,0.428571429,0,0.571428571,0,0,0,0,0,0,0,0,0,0.24,0,0.76,0,0,0,0,0,0,0,0,836030.54,21
14379,0,0.1,0,0.8,0,0,0,0.066666667,0,0,0,0.033333333,0,0.118881119,0,0.5984016,0,0,0,0.255744255,0,0,0,0.026973026,1230348.03,30
14384,0,0,0.090909091,0.909090909,0,0,0,0,0,0,0,0,0,0,0.109000006,0.890999994,0,0,0,0,0,0,0,0,509542.91,11
14385,0.010752688,0.516129032,0.010752688,0.172043011,0.182795699,0.032258065,0,0.053763441,0.010752688,0,0,0.010752688,0,0.186700769,0.03836317,0.544757033,0.156010229,0.017902814,0,0.017902814,0.033248081,0,0,0.005115089,1732757.73,93
14387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132554.2,6
14394,0,0.174311927,0.073394495,0.100917431,0.201834862,0.036697248,0.091743119,0.018348624,0.04587156,0.256880734,0,0,0,0.150455928,0.144376902,0.247720364,0.063829787,0.048632218,0.016717327,0.034954407,0.006079027,0.28723404,0,0,1837832.07,109
14400,0,0.485714286,0.028571429,0,0.114285714,0,0.028571429,0.028571429,0,0.314285714,0,0,0,0.698644433,0.007299265,0,0.155370175,0,0.032325336,0.003128253,0,0.103232539,0,0,815998.63,35
14406,0,0.083333333,0,0,0,0,0,0,0,0.916666667,0,0,0,0.105691066,0,0,0,0,0,0,0,0.894308934,0,0,230524.31,36
14411,0,0.116788321,0.437956204,0.189781022,0.01459854,0.03649635,0.00729927,0.00729927,0.01459854,0.160583942,0,0.01459854,0,0.10172144,0.478873242,0.172143974,0.029733958,0.067292647,0.009389671,0,0,0.139280125,0,0.001564944,2573977.23,137
14414,0,0,0,0.454545455,0.045454545,0,0,0,0,0.5,0,0,0,0,0,0.45,0.049,0,0,0,0,0.501,0,0,1880340,22
14466,0,0,0,0.625,0,0,0,0.375,0,0,0,0,0,0,0,0.624463528,0,0,0,0.375536472,0,0,0,0,137243.9,8
14476,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60254.13,9
14507,0,0.058823529,0,0.764705882,0.058823529,0,0,0.117647059,0,0,0,0,0,0.592184396,0,0.130260522,0.197394783,0,0,0.080160299,0,0,0,0,213824.8,17
14519,0,0,0,0.305555556,0,0,0,0,0,0.666666667,0.027777778,0,0,0,0,0.043478263,0,0,0,0,0,0.094202897,0.86231884,0,1207518.81,36
14526,0,0.628571429,0,0.114285714,0.085714286,0.028571429,0,0.085714286,0,0,0,0.057142857,0,0.540229897,0,0.086206891,0.189655176,0.025862061,0,0.097701147,0,0,0,0.06034483,488865.91,35
14536,0.042105263,0.010526316,0.021052632,0.378947368,0.031578947,0.115789474,0,0,0.010526316,0.389473684,0,0,0.00304878,0.001016259,0.024390245,0.00304878,0.026422763,0.06199187,0,0,0,0.880081302,0,0,3186904.01,95
14540,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168570.89,16
14551,0,0.036363636,0.109090909,0.2,0.072727273,0.272727273,0,0.090909091,0.218181818,0,0,0,0,0.046019902,0.105721393,0.14800995,0.174129353,0.28358209,0,0.120646765,0.121890547,0,0,0,3244224.66,55
14556,0,0.301369863,0.109589041,0.01369863,0.260273973,0,0.164383562,0.095890411,0.02739726,0,0,0.02739726,0,0.433981576,0.142272259,0.011258957,0.165813715,0,0.149437052,0.060388945,0.013306039,0,0,0.023541456,1800279.49,73
14561,0.071428571,0.357142857,0.107142857,0.178571429,0.053571429,0.035714286,0.196428571,0,0,0,0,0,0.098178137,0.548582995,0.08805668,0.053643723,0.084008099,0.008097169,0.119433196,0,0,0,0,0,1363902.54,56
14567,0,0,0.111111111,0.888888889,0,0,0,0,0,0,0,0,0,0,0.058000007,0.941999993,0,0,0,0,0,0,0,0,640162.16,9
14572,0,0.857142857,0,0.142857143,0,0,0,0,0,0,0,0,0,0.761999958,0,0.238000042,0,0,0,0,0,0,0,0,62992.51,7
14608,0,0,0,0.333333333,0.5,0,0,0,0.166666667,0,0,0,0,0,0,0.659659313,0.173169506,0,0,0,0.167171181,0,0,0,895.25,6
14611,0.022222222,0.222222222,0.155555556,0.2,0.111111111,0.044444444,0.133333333,0.022222222,0.044444444,0.022222222,0.022222222,0,0.017634856,0.439834028,0.119294607,0.028008297,0.01141079,0.004149375,0.018672198,0.001037342,0.002074691,0.001037342,0.356846474,0,1659866.73,45
14612,0,0.594594595,0.054054054,0.135135135,0.054054054,0,0.040540541,0,0.013513514,0.067567568,0.027027027,0.013513514,0,0.596194502,0.075052853,0.0782241,0.048625794,0,0.032769557,0,0.00422833,0.120507401,0.03911205,0.005285414,2375999.47,74
14646,0.222222222,0.166666667,0.027777778,0.333333333,0.138888889,0.083333333,0,0.027777778,0,0,0,0,0.26277371,0.125304141,0.23965935,0.03284673,0.156934308,0.152068124,0,0.030413638,0,0,0,0,308549.74,36
14648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2662.15,10
14649,0,0.047619048,0,0.666666667,0.047619048,0.047619048,0,0.19047619,0,0,0,0,0,0.017361108,0,0.82754632,0.040509251,0.111111105,0,0.003472216,0,0,0,0,366650.57,21
14653,0.016666667,0.133333333,0.266666667,0.35,0.166666667,0.05,0,0.016666667,0,0,0,0,0.010172939,0.07121058,0.394710071,0.286876909,0.206510683,0.025432348,0,0.00508647,0,0,0,0,1849691.57,60
14659,0.076923077,0.307692308,0.256410256,0.025641026,0.025641026,0.230769231,0.025641026,0,0,0.025641026,0.025641026,0,0.046986717,0.378958115,0.165474976,0.040858019,0.011235959,0.18896833,0.008171606,0,0,0.006128706,0.153217572,0,1174668.79,39
14660,0,0.125,0.0625,0.125,0.3125,0.1875,0,0,0,0.1875,0,0,0,0.141124574,0.114663728,0.12127894,0.24696802,0.169790553,0,0,0,0.206174185,0,0,161831.56,16
14661,0,0.28125,0.28125,0,0.15625,0.09375,0.1875,0,0,0,0,0,0,0.242162164,0.261621619,0,0.141621627,0.17081081,0.18378378,0,0,0,0,0,598475.12,32
14665,0,0.346153846,0,0.615384615,0,0.038461538,0,0,0,0,0,0,0,0.659000004,0,0.317000001,0,0.023999995,0,0,0,0,0,0,503826.78,52
14669,0,0.431372549,0.235294118,0,0.156862745,0,0.058823529,0.078431373,0,0,0.039215686,0,0,0.276300579,0.143352601,0,0.024277455,0,0.005780346,0.023121385,0,0,0.527167634,0,1672434.39,51
14680,0,0.285714286,0,0,0.428571429,0,0.142857143,0.142857143,0,0,0,0,0,0.065999989,0,0,0.152000002,0,0.561000013,0.220999995,0,0,0,0,325999.6,7
14686,0,0,0,0.571428571,0,0.285714286,0,0,0.142857143,0,0,0,0,0,0,0.935933173,0,0.044568234,0,0,0.019498593,0,0,0,321090.35,7
14708,0,0.166666667,0,0.722222222,0.055555556,0,0,0.055555556,0,0,0,0,0,0.765765734,0,0.219819755,0.00540542,0,0,0.009009092,0,0,0,0,56622.8,18
14717,0,0.111111111,0.555555556,0,0.333333333,0,0,0,0,0,0,0,0,0.045999993,0.404999998,0,0.549000009,0,0,0,0,0,0,0,276018.52,9
14718,0,0,0.125,0.0625,0,0,0.125,0,0,0.6875,0,0,0,0,0.256059018,0.037934658,0,0,0.069546898,0,0,0.636459425,0,0,403701.54,16
14737,0,0,0.111111111,0.888888889,0,0,0,0,0,0,0,0,0,0,0.02181819,0.97818181,0,0,0,0,0,0,0,0,540352.33,18
14760,0,0.5,0,0.2,0,0,0,0,0,0,0.3,0,0,0.137777783,0,0.04555555,0,0,0,0,0,0,0.816666667,0,620582.13,10
14767,0,0.15,0.2,0.55,0.05,0,0,0,0.05,0,0,0,0,0.183473403,0.655462186,0.00560224,0.098039207,0,0,0,0.057422964,0,0,0,338378.91,20
14771,0,0.119402985,0.298507463,0.298507463,0.089552239,0.044776119,0,0,0,0,0.134328358,0.014925373,0,0.054867255,0.08318584,0.040707964,0.088495576,0.015929203,0,0,0,0,0.711504426,0.005309735,3461291.23,67
14793,0,0.071428571,0.328571429,0.271428571,0.2,0.014285714,0.071428571,0.028571429,0,0,0,0.014285714,0,0.030831097,0.434316357,0.349865953,0.085790887,0.004021446,0.069705092,0.014745307,0,0,0,0.01072386,1972578.85,70
14799,0,0.032258065,0,0.225806452,0.016129032,0,0.080645161,0.016129032,0,0.629032258,0,0,0,0.05144033,0,0.267489709,0.018518517,0,0.113168728,0.014403287,0,0.534979428,0,0,1018205.75,62
14802,0.017241379,0.448275862,0,0.189655172,0.155172414,0.017241379,0.086206897,0,0,0,0,0.086206897,0.007345224,0.493179434,0,0.205666316,0.126967473,0.01993704,0.05666317,0,0,0,0,0.090241342,2463746.37,58
14809,0,0.25,0.40625,0.125,0.1875,0,0,0.03125,0,0,0,0,0,0.279,0.514999997,0.063000002,0.113,0,0,0.030000001,0,0,0,0,1535489.64,32
14818,0,0.0625,0.25,0.6875,0,0,0,0,0,0,0,0,0,0.029970025,0.907092918,0.062937056,0,0,0,0,0,0,0,0,620189,16
14823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178579.76,8
14824,0,0.083333333,0,0,0,0.125,0.291666667,0.041666667,0,0.458333333,0,0,0,0.14015152,0,0,0,0.217171721,0.257575754,0.050505049,0,0.334595955,0,0,309778.73,24
14833,0.125,0,0,0,0,0,0,0,0.875,0,0,0,0.903529295,0,0,0,0,0,0,0,0.096470705,0,0,0,40737.03,8
14834,0,0.024390244,0,0.243902439,0,0,0,0,0.024390244,0.707317073,0,0,0,0.052631583,0,0.372807016,0,0,0,0,0.004385961,0.57017544,0,0,369563.27,41
14846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73630,9
14886,0.04,0.04,0,0.56,0,0,0,0,0.36,0,0,0,0.082884822,0.172228208,0,0.020452099,0,0,0,0,0.724434871,0,0,0,445269.22,25
14910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133586.28,17
14927,0.027777778,0.611111111,0,0.027777778,0.111111111,0.027777778,0.027777778,0,0,0,0.166666667,0,0.003363228,0.051569505,0,0.003363228,0.019058297,0.002242153,0.002242153,0,0,0,0.918161436,0,2329158.29,36
